,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
6374,Tom Lopienski\LopiTo20,2004,25,,IND,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6375,Randy Love\LoveRa00,1982,26,8-216,STL,NFL,9,0,,-1.0,,-0.11,0,0,0,0,0,0,0,0,0,0,0,1
6376,Warren Loving\LoviWa20,1987,27,,BUF,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6377,Nick Luchey\WillNi00,2005,28,5-135,CIN,NFL,3,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0
6378,Nick Luchey\WillNi00,2001,24,5-135,CIN,NFL,4,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6379,Eric Lynch\LyncEr00,1995,25,,DET,NFL,4,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6380,Eric Lynch\LyncEr00,1992,22,,DET,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6381,James Lynch\LyncJa20,2004,22,,CIN,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6382,Anthony Lynn\LynnAn00,1998,30,,DEN,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6383,Anthony Lynn\LynnAn00,1993,25,,DEN,NFL,13,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6384,Rob Lytle\LytlRo00,1983,29,2-45,DEN,NFL,4,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6385,Malaefou MacKenzie\MacKMa20,2003,24,7-218,JAX,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6386,Nick Maddox\MaddNi20,2003,23,,CLE,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6387,Terrence Magee\MageTe00,2017,24,,ATL,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6388,Marcus Mailei\MailMa00,2009,23,,NOR,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6389,Ben Malena\MaleBe00,2014,22,,HOU,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6390,Owen Marecic\MareOw00,2012,24,4-124,CLE,NFL,10,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6391,Warren Marshall\MarsWa20,1987,23,6-167,DEN,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6392,Cecil Martin\MartCe00,2003,28,6-172,TAM,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6393,Jamar Martin\MartJa01,2006,26,4-129,NYJ,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6394,Chris Massey\MassCh00,2005,26,7-243,STL,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6395,Chris Massey\MassCh00,2003,24,7-243,STL,NFL,16,0,,-0.1,,-0.01,0,0,0,0,0,1,-1,0,0,0,0,0
6396,Chris Massey\MassCh00,2004,25,7-243,STL,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6397,Le'Shai Maston\MastLe00,1998,28,,WAS,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6398,Reagan Maui'a\MauiRe00,2008,24,6-181,CIN,NFL,2,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6399,Sherriden May\MayxSh20,1996,23,,NYJ,NFL,8,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6400,Jerry Mays\MaysJe20,1990,23,,SDG,NFL,2,0,,-1.0,,-0.50,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
6401,Derrick McAdoo\McAdDe00,1988,23,,2TM,NFL,9,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6402,Fred McAfee\McAfFr00,1999,31,6-154,TAM,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6403,Fred McAfee\McAfFr00,2005,37,6-154,NOR,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2
6404,Onterio McCalebb\McCaOn00,2014,25,,CIN,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6405,Fred McCrary\McCrFr00,2007,35,6-208,SEA,NFL,6,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6406,Kevin McDougal\McDoKe01,2000,23,,IND,NFL,6,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6407,Darren McFadden\McFaDa00,2017,30,1-4,DAL,NFL,1,0,,-0.2,,-0.20,0,0,0,0,0,1,-2,0,0,0,0,0
6408,Dusty McGrorty\McGrDu20,2004,23,,STL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6409,Sean McHugh\McHuSe00,2004,22,7-241,GNB,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6410,Sean McHugh\McHuSe00,2005,23,7-241,DET,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6411,Corey McIntyre\McInCo00,2007,28,,ATL,NFL,14,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6412,Corey McIntyre\McInCo00,2008,29,,BUF,NFL,11,2,,1.9,,0.17,0,0,0,0,0,0,0,0,2,-1,0,0
6413,Corey McIntyre\McInCo00,2005,26,,CLE,NFL,15,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6414,Jason McKie\McKiJa00,2003,23,,CHI,NFL,6,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6415,Dennis McKinley\McKiDe00,2002,26,6-206,ARI,NFL,12,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6416,Ted McKnight\McKnTe00,1982,28,2-57,BUF,NFL,3,0,,-1.0,,-0.33,0,0,0,0,0,0,0,0,0,0,0,1
6417,Chris McLemore\McLeCh20,1988,25,11-288,RAI,NFL,7,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6418,Kevin McLeod\McLeKe00,2003,29,6-182,CLE,NFL,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6419,Dexter McNabb\McNaDe20,1993,24,5-119,GNB,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6420,Dexter McNabb\McNaDe20,1995,26,5-119,PHI,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6421,Jeremy McNichols\McNiJe00,2017,22,5-162,SFO,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6422,Jerris McPhail\McPhJe00,1998,26,5-134,DET,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6423,Chuck McSwain\McSwCh20,1983,22,5-135,DAL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6424,Chuck McSwain\McSwCh20,1984,23,5-135,DAL,NFL,15,0,,-2.0,,-0.13,0,0,0,0,0,0,0,0,0,0,0,2
6425,Mike Meade\MeadMi00,1984,24,5-126,DET,NFL,15,0,,-1.0,,-0.07,0,0,0,0,0,0,0,0,0,0,0,1
6426,Natrone Means\MeanNa00,2000,28,2-41,CAR,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6427,Richard Medlin\MedlRi00,2011,24,,MIA,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6428,Davin Meggett\MeggDa01,2012,22,,IND,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6429,Arnold Mickens\MickAr20,1996,24,,IND,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6430,Joe Mickles\MickJo21,1989,24,12-317,WAS,NFL,9,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6431,Joe Mickles\MickJo21,1990,25,12-317,SDG,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6432,Terdell Middleton\MiddTe00,1982,27,3-80,TAM,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6433,Trey Millard\MillTr00,2014,23,7-245,SFO,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6434,Brit Miller\MillBr01,2012,26,,STL,NFL,9,1,,-2.0,,-0.22,0,0,0,0,0,0,0,0,0,0,0,1
6435,Brit Miller\MillBr01,2010,24,,STL,NFL,9,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6436,Lonyae Miller\MillLo00,2010,22,,DAL,NFL,4,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6437,Lonyae Miller\MillLo00,2012,24,,BAL,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6438,Taquan Mizzell\MizzTa00,2017,24,,CHI,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6439,Devin Moore\MoorDe01,2010,25,,IND,NFL,4,0,,-0.2,,-0.05,0,0,0,0,0,2,-2,0,0,0,0,2
6440,Devin Moore\MoorDe01,2012,27,,DET,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6441,Jake Moreland\MoreJa00,2000,23,,NYJ,NFL,7,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6442,Harold Morrow\MorrHa00,2004,31,,BAL,NFL,15,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6443,Harold Morrow\MorrHa00,2005,32,,ARI,NFL,14,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6444,Harold Morrow\MorrHa00,1996,23,,MIN,NFL,8,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6445,Harold Morrow\MorrHa00,1997,24,,MIN,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6446,Harold Morrow\MorrHa00,2002,29,,MIN,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6447,Harold Morrow\MorrHa00,2003,30,,BAL,NFL,14,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6448,Bobby Morse\MorsBo00,1990,25,12-316,NOR,NFL,10,0,,-1.0,,-0.10,0,0,0,0,0,0,0,0,0,0,0,1
6449,Chad Morton\MortCh00,2005,28,5-166,NYG,NFL,16,0,,6.0,,0.38,0,0,0,0,0,0,0,0,0,0,0,1
6450,Chad Morton\MortCh00,2001,24,5-166,NYJ,NFL,9,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6451,Rick Moser\MoseRi00,1980,24,8-208,MIA,NFL,4,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6452,Rick Moser\MoseRi00,1982,26,8-208,2TM,NFL,7,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6453,Raheem Mostert\MostRa00,2015,23,,3TM,NFL,11,0,,-2.0,,-0.18,0,0,0,0,0,0,0,0,0,0,0,1
6454,Ovie Mughelli\MughOv00,2003,23,4-134,BAL,NFL,6,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6455,Ovie Mughelli\MughOv00,2004,24,4-134,BAL,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6456,Tony Mumford\MumfTo20,1985,22,12-328,STL,NFL,2,0,,-1.0,,-0.50,0,0,0,0,0,0,0,0,0,0,0,1
6457,Marcus Murphy\MurpMa03,2015,24,7-230,NOR,NFL,13,0,,4.0,,0.31,0,0,0,0,0,1,0,0,0,0,0,3
6458,Calvin Murray\MurrCa20,1982,24,4-110,PHI,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6459,Leon Neal\NealLe20,1997,25,6-196,IND,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6460,Rajion Neal\NealRa01,2014,22,,GNB,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6461,Larry Ned\NedxLa00,2003,25,6-197,MIN,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6462,Tim Newman\NewmTi20,1987,23,,NYJ,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6463,Ben Norman\NormBe20,1980,25,,DEN,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6464,Moran Norris\NorrMo00,2001,23,4-115,NOR,NFL,5,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6465,Moran Norris\NorrMo00,2011,33,4-115,SFO,NFL,5,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6466,Moran Norris\NorrMo00,2002,24,4-115,HOU,NFL,13,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6467,Brian O'Neal\ONeaBr20,1994,24,,PHI,NFL,14,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6468,Brian O'Neal\ONeaBr20,1995,25,,SFO,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6469,Oren O'Neal\ONeaOr00,2009,26,6-175,OAK,NFL,4,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0
6470,Dare Ogunbowale\OgunDa00,2017,23,,WAS,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6471,Dare Ogunbowale\OgunDa00,2018,24,,TAM,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6472,Jamize Olawale\OlawJa00,2012,23,,OAK,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6473,Mike Oliphant\OlipMi00,1991,28,3-66,CLE,NFL,4,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6474,Hubie Oliver\OlivHu00,1986,29,10-275,2TM,NFL,6,0,,0.9,,0.15,0,0,0,0,0,1,1,0,1,-2,0,0
6475,Winslow Oliver\OlivWi00,1998,25,3-73,CAR,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6476,Winslow Oliver\OlivWi00,2000,27,3-73,ATL,NFL,12,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6477,Brock Olivo\OlivBr00,1998,22,,DET,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6478,Toben Opurum\OpurTo00,2014,24,,2TM,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6479,Toben Opurum\OpurTo00,2015,25,,NOR,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6480,Don Overton\OverDo20,1992,25,,DET,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6481,Montell Owens\OwenMo01,2007,23,,JAX,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6482,Montell Owens\OwenMo01,2013,29,,DET,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6483,Montell Owens\OwenMo01,2014,30,,2TM,NFL,6,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6484,Montell Owens\OwenMo01,2010,26,,JAX,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6485,Montell Owens\OwenMo01,2006,22,,JAX,NFL,14,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6486,Mike Panepinto\PaneMi20,1987,22,,BUF,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6487,Chris Parker\ParkCh21,1997,25,,JAX,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6488,Jalen Parmele\ParmJa00,2014,29,6-176,ARI,NFL,1,0,,,,,0,0,0,0,0,1,0,0,0,0,0,0
6489,Jalen Parmele\ParmJa00,2010,25,6-176,BAL,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6490,Patrick Pass\PassPa00,2007,30,7-239,NYG,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6491,Ricky Patton\PattRi00,1982,28,10-257,SFO,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6492,Jeff Paulk\PaulJe20,1999,23,3-92,ATL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6493,Jeff Paulk\PaulJe20,2000,24,3-92,NWE,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6494,Elvis Peacock\PeacEl00,1981,25,1-20,CIN,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6495,Isaiah Pead\PeadIs00,2014,25,2-50,STL,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6496,Cedric Peerman\PeerCe00,2009,23,6-185,DET,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6497,Cedric Peerman\PeerCe00,2015,29,6-185,CIN,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6498,Jairo Penaranda\PenaJa20,1981,23,12-328,RAM,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6499,Jairo Penaranda\PenaJa20,1985,27,12-328,PHI,NFL,4,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6500,George Peoples\PeopGe20,1985,25,8-216,TAM,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
6501,George Peoples\PeopGe20,1983,23,8-216,NWE,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6502,LaDarius Perkins\PerkLa00,2014,24,,PIT,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6503,Bruce Perry\PerrBr01,2006,25,7-242,PHI,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6504,Senorise Perry\PerrSe00,2014,23,,CHI,NFL,16,0,,0.9,,0.06,0,0,0,0,0,0,0,0,1,-1,0,0
6505,Senorise Perry\PerrSe00,2018,27,,MIA,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6506,Dino Philyaw\PhilDi00,1995,25,6-195,CAR,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6507,Andrew Pinnock\PinnAn00,2003,23,7-229,SDG,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6508,Lousaka Polite\PoliLo00,2011,30,,NWE,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6509,Lousaka Polite\PoliLo00,2007,26,,CHI,NFL,5,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6510,Chris Polk\PolkCh00,2012,23,,PHI,NFL,7,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6511,Shelley Poole\PoolSh20,1987,23,,ATL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6512,Tauren Poole\PoolTa00,2012,23,,CAR,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6513,Tauren Poole\PoolTa00,2014,25,,3TM,NFL,3,0,,-2.0,,-0.67,0,0,0,0,0,1,0,0,0,0,0,1
6514,P.J. Pope\PopeP.20,2006,22,,GNB,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6515,Kerry Porter\PortKe20,1987,23,7-171,BUF,NFL,6,0,,,,,0,0,0,0,0,2,0,0,0,0,0,0
6516,Quinn Porter\PortQu00,2011,25,,STL,NFL,12,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6517,Ricky Porter\PortRi00,1982,22,12-319,DET,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6518,Ricky Porter\PortRi00,1983,23,12-319,BAL,NFL,14,0,,-6.0,,-0.43,0,0,0,0,0,0,0,0,0,0,0,6
6519,Jeff Powell\PoweJe21,1987,24,6-166,SDG,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6520,James Primus\PrimJa00,1989,25,9-222,ATL,NFL,5,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6521,Stanley Pritchett\PritSt00,2001,28,4-118,CHI,NFL,6,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6522,Lonnie Pryor\PryoLo00,2014,24,,2TM,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6523,Bobby Rainey\RainBo00,2012,25,,BAL,NFL,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6524,Chris Rainey\RainCh00,2013,25,5-159,IND,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2
6525,Thomas Rawls\RawlTh00,2018,25,,CIN,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6526,Willard Reaves\ReavWi20,1989,30,,2TM,NFL,3,0,,-0.1,,-0.03,0,0,0,0,0,1,-1,0,0,0,0,0
6527,Barry Redden\ReddBa00,1990,30,1-14,CLE,NFL,5,0,,-0.1,,-0.02,0,0,0,0,0,1,-1,0,0,0,0,0
6528,Isaac Redman\RedmIs20,2009,25,,PIT,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6529,Travis Reece\ReecTr00,1998,23,,DET,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6530,Travis Reece\ReecTr00,1999,24,,DET,NFL,4,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6531,Mike Reed\ReedMi00,1998,23,,PHI,NFL,4,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6532,Alan Reid\ReidAl20,1987,27,,PHI,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6533,Chase Reynolds\ReynCh00,2013,26,,STL,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6534,Chase Reynolds\ReynCh00,2014,27,,STL,NFL,15,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6535,Chase Reynolds\ReynCh00,2015,28,,STL,NFL,13,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6536,Joffrey Reynolds\ReynJo20,2003,24,,STL,NFL,4,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6537,Keenan Reynolds\ReynKe00,2018,25,6-182,SEA,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6538,Alan Ricard\RicaAl00,2001,24,,BAL,NFL,5,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6539,Patrick Ricard\RicaPa00,2018,24,,BAL,NFL,10,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6540,Daryl Richardson\RichDa00,2014,24,7-252,NYJ,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6541,Nate Rivers\RiveNa20,1980,25,5-135,NYG,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6542,Jamal Robertson\RobeJa00,2002,25,,SFO,NFL,6,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6543,Jamal Robertson\RobeJa00,2006,29,,ATL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6544,Terry Robiskie\RobiTe00,1981,27,8-223,MIA,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6545,Charlie Rogers\RogeCh00,2000,24,5-152,SEA,NFL,15,0,,6.0,,0.40,0,0,0,0,0,0,0,0,0,0,0,5
6546,Charlie Rogers\RogeCh00,2002,26,5-152,BUF,NFL,16,0,,6.0,,0.38,0,0,0,0,0,0,0,0,0,0,0,1
6547,Jimmy Rogers\RogeJi00,1984,29,,NOR,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6548,Dave Romasko\RomaDa20,1987,24,,CIN,NFL,3,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6549,Cory Ross\RossCo00,2006,24,,BAL,NFL,4,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1
6550,Dominique Ross\RossDo20,1996,24,,DAL,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6551,Dominique Ross\RossDo20,1995,23,,DAL,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6552,J.D. Runnels\RunnJ.00,2006,22,6-195,CHI,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6553,Tyrone Rush\RushTy20,1994,23,,WAS,NFL,5,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6554,Tarek Saleh\SaleTa20,1999,25,4-122,CLE,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6555,B.J. Sams\SamsB.00,2005,25,,BAL,NFL,14,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6556,Cecil Sapp\SappCe00,2008,30,,HOU,NFL,12,0,,-0.3,,-0.03,0,0,0,0,0,2,-3,0,0,0,0,0
6557,Brian Satterfield\SattBr20,1996,27,,GNB,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6558,James Saxon\SaxoJa00,1995,29,6-139,PHI,NFL,9,3,,,,,0,0,0,0,0,1,0,0,0,0,0,0
6559,Cory Schlesinger\SchlCo00,1996,24,6-192,DET,NFL,16,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6560,Josh Scobey\ScobJo00,2005,26,6-185,SEA,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2
6561,Josh Scobey\ScobJo00,2006,27,6-185,SEA,NFL,12,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6562,Boston Scott\ScotBo02,2018,23,6-201,PHI,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6563,Kevin Scott\ScotKe20,1988,25,,SDG,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6564,Lache Seastrunk\SeasLa00,2014,23,6-186,TEN,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6565,Harold Shaw\ShawHa00,1998,24,6-176,NWE,NFL,11,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6566,Sedrick Shaw\ShawSe00,1997,24,3-61,NWE,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6567,Kory Sheets\SheeKo00,2014,29,,OAK,NFL,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6568,Paul Shields\ShiePa00,2000,24,,IND,NFL,7,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6569,Marcel Shipp\ShipMa00,2001,23,,ARI,NFL,11,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6570,Chad Simpson\SimpCh00,2010,25,,WAS,NFL,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6571,James Sims\SimsJa00,2006,23,,NYG,NFL,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6572,Marvin Sims\SimsMa00,1981,24,12-324,BAL,NFL,16,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6573,John Skibinski\SkibJo21,1981,26,6-139,CHI,NFL,11,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6574,Kiero Small\SmalKi00,2014,25,7-227,2TM,NFL,3,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6575,Alfonso Smith\SmitAl22,2010,23,,ARI,NFL,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
6576,Antone Smith\SmitAn01,2012,27,,ATL,NFL,13,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
